OBJECTID,Site_ID,WB_Name,SITE_TYPE,Eco_Region,LAT_DD,LON_DD,FLD_LAT_DD,FLD_LON_DD,FLD_FLAG,Replicate?,Random,"0=Calibrate,1=Validate",HUC4,HUC12,Sample_ID,WDML_Bottl,WDML_Bot_1,sediment_C_pct,Precip_mm,Temp_min_C,Temp_max_C,KFactor,Slope_Deg,SOC_0_5,Water10,Developed2,Barren30,Forest40,Shrubland5,Herbaceous,Pasture81,Cultivated,Wetlands90,WaterBody_Area_m2_KV,LAKEAREA_m2_EPA,LAKEPERIM_km_EPA,AbsDif_WB_Area_pct,Type_Water_Body_KV,LAKE_ORIGIN_EPA,LAKE_ORIGIN_renamed,log_sediment_C_pct,log_Precip_mm,log_Temp_min_C,log_Temp_max_C,log_KFactor,log_Slope_Deg,log_Soil_OC_0_5,log_Water10,log_Developed2,log_Barren30,log_Forest40,log_Shrubland5,log_Herbaceous,log_Pasture81,log_Cultivated,log_Wetlands90,log_WaterBody_Area_m2,log_Lake_Area_m2_EPA,Reservoir_PermanentID,RecordCount
582,NLA06608-1953,Salmon Lake,PROB_Lake,6.2,47.0995,-113.4075,47.1031,-113.4154,,,0.079433735,1,17,170102031008,505350,MSC702I,702I,8.4764,543.1,-2.0,12.1,0.1250,13.22,48,0.0748,0.0115,0.0000,0.7672,0.1084,0.0292,0.0004,0.0000,0.0086," 2,557,840 "," 2,564,082 ",15.17081365,0%,LAKE,NATURAL,LAKE,0.928213697,2.734861968,-5,1.083915058,-0.902998567,1.121164633,1.681644802,-1.126206576,-1.938453939,-5,-0.115073247,-0.965123655,-1.535353935,-3.408708734,-5,-2.067448824,6.407873379,6.40893195,59484927,1
602,NLA06608-2082,Emigrant Lake,PROB_Lake,6.2,42.1514,-122.6008,42.1537,-122.6119,,,0.115492761,1,17,171003080102,517140,MSC288J,288J,2.1200,650.6,2.8,16.5,0.1835,15.94,1423,0.0179,0.0365,0.0178,0.3044,0.3596,0.2320,0.0220,0.0096,0.0001," 3,156,633 "," 2,564,942 ",16.84668638,21%,RESERVOIR,MAN-MADE,RESERVOIR,0.326335861,2.813282344,0.454058035,1.217580022,-0.736275193,1.202597474,3.153334939,-1.74611338,-1.43720912,-1.750519703,-0.516584147,-0.444125431,-0.634494724,-1.657669846,-2.01672372,-3.991900137,6.499224118,6.409077614,146299651,1
213,NLA06608-0463,Belleville Lake,PROB_Lake,8.1,42.2118,-83.5210,42.2076,-83.4942,,,0.683954378,0,4,040900050404,516150,MSC930I,930I,6.9698,849.1,3.7,14.7,0.2014,0.63,1057,0.1067,0.7459,0.0006,0.0620,0.0005,0.0072,0.0106,0.0153,0.0511," 5,052,009 "," 2,727,514 ",17.45719673,60%,RESERVOIR,MAN-MADE,RESERVOIR,0.843220815,2.928960296,0.564158609,1.166491631,-0.69600616,-0.200042122,3.024180502,-0.971951261,-0.127304917,-3.220715304,-1.207606136,-3.264918967,-2.142703089,-1.97329644,-1.814999995,-1.291461227,6.703464141,6.435766924,145334300,1
427,NLA06608-1174,Long Pond,PROB_Lake,5.3,45.3367,-70.6675,45.3444,-70.6778,,,0.204680491,1,1,010300020102,505490,MSC603I,603I,14.1684,1104.8,-1.9,8.2,0.2462,11.05,2881,0.0375,0.0148,0.0027,0.8372,0.0764,0.0093,0.0000,0.0000,0.0216," 2,853,872 "," 2,727,759 ",23.28120235,5%,LAKE,NATURAL,LAKE,1.151320625,3.043273032,-5,0.912944416,-0.608629825,1.043425813,3.459587051,-1.426217303,-1.829578245,-2.567673983,-0.077195724,-1.116909569,-2.029938078,-5,-5,-1.665541647,6.45543445,6.435806033,106571295,1
501,NLA06608-1445,Baca Lake,PROB_Lake,10.1,42.9184,-118.8522,42.9223,-118.8540,,,0.522028859,0,17,171200030204,512240,MSC888I,888I,11.1182,300.5,0.7,16.3,0.2250,4.35,1131,0.0033,0.0085,0.0000,0.0033,0.7176,0.0054,0.1054,0.0342,0.1224," 1,723,618 "," 2,731,142 ",7.61775022,45%,LAKE,MAN-MADE,RESERVOIR,1.046034365,2.477795605,-0.17745835,1.210924623,-0.647758995,0.638391596,3.053481917,-2.487501826,-2.068787991,-5,-2.487501826,-0.144128828,-2.266700832,-0.977042955,-1.466395589,-0.912332536,6.236441079,6.436344299,165173314,1
88,NLA06608-0112,Lake Vandalia,PROB_Lake,8.3,39.0127,-89.1441,39.0118,-89.1298,,,0.244959971,1,7,071402020603,504380,MSC288I,288I,4.2689,1002.7,6.2,17.8,0.3947,0.82,773,0.0444,0.0712,0.0001,0.1286,0.0000,0.0016,0.1097,0.6442,0.0003," 2,538,869 "," 2,763,794 ",30.39769287,8%,RESERVOIR,MAN-MADE,RESERVOIR,0.630314964,3.001162164,0.792868051,1.249626928,-0.4036997,-0.086812949,2.888277693,-1.352762147,-1.147617508,-4.259635682,-0.890837616,-5,-2.804790822,-0.959910528,-0.190958269,-3.481484432,6.40464022,6.44150568,155038548,1
349,NLA06608-0878,West Leaf Lake,PROB_Lake,8.1,46.4128,-95.4920,46.4094,-95.4810,,,0.195701747,1,7,070101070103,506990,MSC833I,833I,0.0000,655.4,-0.6,11.2,0.1821,1.02,1798,0.0957,0.0449,0.0003,0.1562,0.0125,0.0473,0.1215,0.4015,0.1201," 2,820,245 "," 2,805,232 ",10.01612512,1%,LAKE,NATURAL,LAKE,-5,2.816537432,-5,1.049022347,-0.739601578,0.008963633,3.254906315,-1.019157332,-1.34752992,-3.519834096,-0.806441242,-1.903126604,-1.325158445,-0.915356875,-0.396293916,-0.920458852,6.450286895,6.44796884,120020517,1
445,NLA06608-1241,Graham-Mebane Lake,PROB_Lake,8.3,36.1184,-79.3199,36.1041,-79.3199,Not in NHD Lake Polygon,,0.858459997,0,3,030300020407,511900,MSC580J,580J,3.6528,1174.4,8.2,21.2,0.2873,2.44,491,0.0258,0.2654,0.0005,0.4164,0.0154,0.0598,0.2102,0.0027,0.0037," 433,304 "," 2,805,817 ",43.25442397,146%,RESERVOIR,MAN-MADE,RESERVOIR,0.562622565,3.069825847,0.912260638,1.326512608,-0.541648711,0.386893646,2.690820741,-1.588184669,-0.57609136,-3.283491191,-0.380520651,-1.81219948,-1.223095574,-0.677303367,-2.565820688,-2.431011197,5.636792486,6.44805937,46365546,1
403,NLA06608-1083,Horse Creek Reservoir,PROB_Lake,9.4,39.9937,-104.5793,39.9991,-104.5795,,,0.275417559,1,10,101900030802,502480,MSC239I,239I,4.2899,388.6,1.8,18.0,0.2899,1.59,519,0.0407,0.0239,0.0004,0.0008,0.0004,0.2179,0.0086,0.6967,0.0107," 2,873,168 "," 2,844,633 ",10.50920713,1%,RESERVOIR,MAN-MADE,RESERVOIR,0.632447776,2.589468934,0.2476158,1.255162413,-0.537778209,0.200401745,2.71547655,-1.390553658,-1.622296295,-3.41853558,-3.102782328,-3.41853558,-0.661715921,-2.06735259,-0.156936402,-1.970843033,6.458361086,6.454026249,120653751,1
225,NLA06608-0493,Manassas,PROB_Lake,8.3,38.7712,-77.6456,38.7650,-77.6258,,,0.077651612,1,2,020700100502,514360,MSC550H,550H,4.1932,1098.7,6.3,18.8,0.2307,3.97,588,0.0324,0.2210,0.0006,0.4435,0.0141,0.0088,0.1190,0.0954,0.0652," 2,773,693 "," 2,889,176 ",26.98345316,4%,LAKE,MAN-MADE,RESERVOIR,0.622544645,3.040895028,0.79615789,1.273953868,-0.636883065,0.598558739,2.769030475,-1.489603887,-0.655583891,-3.231999556,-0.353061011,-1.850331438,-2.057311511,-0.924365515,-1.020543124,-1.185856975,6.443058425,6.460774027,46566524,1
636,NLA06608-2593,Lake Haines,PROB_Lake,8.5,28.0921,-81.7071,28.0923,-81.7078,,,0.771312831,0,3,031001010201,509080,MSC559H,559H,15.8749,1290.6,16.5,28.8,0.0996,0.69,1551,0.2562,0.3357,0.0055,0.0037,0.0277,0.0284,0.0450,0.1357,0.1620," 2,911,444 "," 2,898,133 ",7.515921936,0%,LAKE,NATURAL,LAKE,1.200710095,3.110781013,1.216180928,1.458722923,-1.001640602,-0.161435787,3.19050832,-0.591338196,-0.47399282,-2.256599614,-2.433871022,-1.55680541,-1.546230761,-1.347148099,-0.867541777,-0.790519075,6.46410839,6.462118365,78686099,1
678,NLA06608-9999,Maidstone Lake,REF_Lake,5.3,44.6423,-71.6518,44.6522,-71.6472,,,0.058371651,1,1,010801010601,506880,MSC782I,782I,12.0384,1215.0,-2.0,10.4,0.3711,7.85,836,0.0237,0.0041,0.0003,0.8697,0.0294,0.0001,0.0002,0.0001,0.0723," 3,058,603 "," 2,980,777 ",9.783865383,3%,LAKE,NATURAL,LAKE,1.080567363,3.084591418,-5,1.017752875,-0.430558739,0.894985473,2.922189028,-1.624378132,-2.387639167,-3.469595467,-0.060609047,-1.531711253,-4.009507552,-3.738440779,-3.863379516,-1.141098248,6.485523047,6.474329469,{71EDAB99-35BF-470B-80E4-308AD356B128},1
251,NLA06608-0579,Alkaline Lake,PROB_Lake,9.3,46.8247,-99.7794,46.8328,-99.7649,,,0.155537231,1,10,101301030804,502450,MSC609I,609I,12.7846,462.8,-1.4,11.5,0.2100,0.87,1041,0.0549,0.0474,0.0001,0.0000,0.0000,0.4466,0.1778,0.2334,0.0399," 3,166,254 "," 3,142,067 ",13.24281682,1%,LAKE,NATURAL,LAKE,1.106685582,2.665392021,-5,1.059333169,-0.677768947,-0.059112701,3.017646549,-1.260722393,-1.324372435,-3.8629834,-4.59537716,-5,-0.350116259,-0.750080631,-0.631957695,-1.399422187,6.50054582,6.49721538,145416996,1
82,NLA06608-0099,Lake Oconomowoc,PROB_Lake,8.2,43.0995,-88.4526,43.1086,-88.4540,,,0.629977964,0,7,070900010503,503580,MSC280I,280I,13.9861,864.4,2.4,13.6,0.2095,1.08,1677,0.1813,0.3180,0.0004,0.0696,0.0007,0.0007,0.0493,0.2460,0.1340," 3,288,437 "," 3,147,521 ",11.02083828,4%,RESERVOIR,NATURAL,LAKE,1.145696971,2.936694991,0.383248299,1.13442876,-0.67877452,0.034136203,3.224634433,-0.74148559,-0.497504983,-3.431548702,-1.157506372,-3.152795101,-3.176276197,-1.307533823,-0.60902104,-0.872900121,6.516989565,6.497968683,143249294,2
83,NLA06608-0099,Lake Oconomowoc,PROB_Lake,8.2,43.0995,-88.4526,43.1086,-88.4540,,replicate,0.22096737,1,7,070900010503,515590,MSC571I,571I,13.2644,864.4,2.4,13.6,0.2095,1.08,1677,0.1813,0.3180,0.0004,0.0696,0.0007,0.0007,0.0493,0.2460,0.1340," 3,288,437 "," 3,147,521 ",11.02083828,4%,RESERVOIR,NATURAL,LAKE,1.122687217,2.936694991,0.383248299,1.13442876,-0.67877452,0.034136203,3.224634433,-0.74148559,-0.497504983,-3.431548702,-1.157506372,-3.152795101,-3.176276197,-1.307533823,-0.60902104,-0.872900121,6.516989565,6.497968683,143249294,2
140,NLA06608-0235,Tippecanoe Lake,PROB_Lake,8.1,41.3229,-85.7548,41.3336,-85.7767,,,0.517528512,0,5,051201060105,503640,MSC051I,051I,13.4692,928.6,4.1,15.1,0.2891,1.36,974,0.1215,0.1136,0.0000,0.1738,0.0062,0.0034,0.0098,0.4940,0.0778," 3,366,992 "," 3,231,371 ",13.88576227,4%,LAKE,NATURAL,LAKE,1.129341898,2.967851361,0.615218373,1.178450719,-0.538991679,0.13351078,2.988361605,-0.915491324,-0.944474617,-5,-0.759926824,-2.209474743,-2.473026943,-2.010982845,-0.306279923,-1.109074612,6.527242144,6.509386885,155351279,1
268,NLA06608-0628,Lake Isabel,PROB_Lake,9.4,35.7596,-105.1445,35.7525,-105.1429,,,0.7602777,0,11,110800040206,502340,MSC218J,218J,3.0735,482.7,0.1,17.7,0.2939,2.78,566,0.0301,0.0042,0.0014,0.1399,0.0411,0.7384,0.0059,0.0047,0.0343," 3,303,387 "," 3,258,986 ",7.492447687,1%,RESERVOIR,MAN-MADE,RESERVOIR,0.487635478,2.683718521,-1.107965918,1.247665142,-0.531746451,0.444084345,2.753092094,-1.52198125,-2.379089152,-2.849646637,-0.854033377,-1.386575256,-0.131685038,-2.225880637,-2.330475173,-1.464934894,6.518959493,6.513082532,127584589,1
284,NLA06608-0681,Hulls Lake,PROB_Lake,8.4,38.8235,-80.6141,38.8218,-80.5909,Not in NHD Lake Polygon,,0.244746083,1,5,050302030305,502810,MSC685I,685I,2.3725,1194.7,4.5,18.2,0.2841,15.31,1673,0.0443,0.0275,0.0012,0.8966,0.0000,0.0000,0.0239,0.0061,0.0003," 3,343,316 "," 3,343,316 ",51.74638075,0%,RESERVOIR,MAN-MADE,RESERVOIR,0.375205855,3.077266079,0.650926657,1.260519031,-0.546597661,1.184938815,3.223619381,-1.353340793,-1.560593992,-2.934371123,-0.047397222,-5,-5,-1.620752,-2.213343751,-3.478439168,6.524177377,6.524177377,76669453,1
460,NLA06608-1303,Upper Sakatah Lake,PROB_Lake,8.1,44.2312,-93.5290,44.2266,-93.5519,,,0.631700929,0,7,070400020106,514160,MSC549J,549J,8.6552,806.4,1.2,12.9,0.2786,2.03,1665,0.1846,0.0598,0.0000,0.1018,0.0249,0.0122,0.2243,0.3669,0.0254," 5,016,251 "," 3,498,161 ",12.12051789,36%,LAKE,NATURAL,LAKE,0.937278914,2.906534918,0.08479832,1.109228976,-0.554983617,0.306595491,3.221387332,-0.733718835,-1.223409276,-4.359812724,-0.99223319,-1.603480957,-1.914831612,-0.649136977,-0.435440385,-1.594591358,6.700379266,6.543839833,120018165,1
719,NLA06608-R324,Little Creek Reservoir,REF_Lake,8.3,37.3580,-76.8307,37.3547,-76.8377,Not in NHD Lake Polygon,,0.650330211,0,2,020802060604,516470,MSC967H,967H,3.0375,1193.3,8.9,21.0,0.2227,1.67,1375,0.1332,0.0728,0.0101,0.4203,0.0254,0.0001,0.0251,0.0581,0.2548," 3,747,171 "," 3,598,780 ",53.31628896,4%,RESERVOIR,MAN-MADE,RESERVOIR,0.482516144,3.076737485,0.94790615,1.321591029,-0.652370806,0.223978202,3.138394953,-0.875494206,-1.137594817,-1.995260678,-0.376445998,-1.595861555,-3.836202758,-1.600884776,-1.235592833,-0.593723447,6.5737035,6.556155323,135652922,1
410,NLA06608-1108,Lake Mattoon,PROB_Lake,8.3,39.3480,-88.4682,39.3400,-88.4781,,,0.84047071,0,5,051201140102,502390,MSC247J,247J,3.9989,1020.2,6.1,17.4,0.3684,0.66,1096,0.0530,0.1097,0.0003,0.0410,0.0000,0.0034,0.0173,0.7752,0.0001," 3,672,966 "," 3,632,721 ",29.70944125,1%,RESERVOIR,MAN-MADE,RESERVOIR,0.601937829,3.008684025,0.7874094,1.241012202,-0.433642147,-0.179362292,3.039973727,-1.276083256,-0.959606116,-3.570749849,-1.387480005,-5,-2.469127734,-1.760884186,-0.110590347,-3.91317253,6.565016854,6.560232065,151829239,1
668,NLA06608-3484,Big Alkali Lake,PROB_Lake,9.3,42.6270,-100.6121,42.6257,-100.6117,,,0.788858574,0,10,101500040702,510800,MSC904I,904I,9.7089,559.1,1.5,16.2,0.1422,1.75,696,0.1028,0.0000,0.0003,0.0002,0.0000,0.8073,0.0000,0.0000,0.0895," 3,289,028 "," 3,635,047 ",9.042608892,10%,LAKE,NATURAL,LAKE,0.987171146,2.747518962,0.176252067,1.208735584,-0.847169969,0.244105899,2.842405818,-0.988208475,-5,-3.517220343,-3.669830506,-5,-0.092986216,-5,-5,-1.048326248,6.517067526,6.560510068,127743117,1
486,NLA06608-1380,Stubblefield Reservoir,PROB_Lake,9.4,36.5745,-104.6631,36.5756,-104.6579,,,0.373866084,1,11,110800010406,514380,MSC801I,801I,4.8026,412.2,0.2,19.0,0.3166,1.89,558,0.0421,0.0085,0.0007,0.0301,0.0426,0.8449,0.0000,0.0175,0.0136," 3,720,382 "," 3,674,415 ",10.85700035,1%,RESERVOIR,MAN-MADE,RESERVOIR,0.681477592,2.615140924,-0.631234315,1.277823064,-0.499503773,0.276680284,2.746361345,-1.375823476,-2.068148054,-3.142530417,-1.521445484,-1.370224833,-0.073207994,-5,-1.758163215,-1.867054525,6.570587509,6.565188198,139098349,1
226,NLA06608-0495,Morrow Point Reservoir,PROB_Lake,6.2,38.4468,-107.4381,38.4475,-107.4339,,,0.399709839,1,14,140200021005,506560,MSC531I,531I,4.7189,446.8,-2.8,12.2,0.1587,16.04,1518,0.0222,0.0077,0.0001,0.7289,0.0934,0.1458,0.0016,0.0000,0.0003," 3,135,271 "," 3,679,213 ",40.73191941,16%,RESERVOIR,MAN-MADE,RESERVOIR,0.673842891,2.65010633,-5,1.084823676,-0.799297116,1.205212238,3.181290316,-1.653817942,-2.116257043,-4.154877204,-0.137355559,-1.029461007,-0.836104545,-2.783809342,-5,-3.531627914,6.496275064,6.565754906,64463980,1
408,NLA06608-1103,O'Shaughnessey Reservoir,PROB_Lake,8.2,40.2093,-83.1404,40.1671,-83.1287,,,0.330319891,1,5,050600011202,516920,MSC661I,661I,4.4871,969.2,4.7,16.3,0.3760,1.19,864,0.0864,0.3121,0.0016,0.1142,0.0002,0.0176,0.1808,0.2867,0.0004,," 3,679,788 ",36.6577122,201%,,MAN-MADE,RESERVOIR,0.651962458,2.986428973,0.671514607,1.213047556,-0.42481217,0.073723397,2.936367499,-1.063468209,-0.505653847,-2.795861968,-0.942226957,-3.728110184,-1.754469283,-0.742883363,-0.542630989,-3.381322698,-5,6.565822799,,1
200,NLA06608-0435,Chequamegon Flowage,PROB_Lake,5.2,45.1683,-90.6981,45.2119,-90.7031,,,0.171565604,1,7,070500050204,514640,MSC192H,192H,6.3101,827.6,-0.9,11.3,0.2559,1.71,3120,0.0778,0.0277,0.0000,0.6472,0.0065,0.0051,0.0015,0.0451,0.1891," 2,306,236 "," 3,686,974 ",15.01318869,46%,LAKE,MAN-MADE,RESERVOIR,0.800038788,2.917800547,-5,1.054842075,-0.591980252,0.2322459,3.494170566,-1.108961951,-1.55785787,-5,-0.188934381,-2.187299832,-2.294087202,-2.828277889,-1.345364624,-0.723398947,6.362903818,6.566670053,76243632,1
692,NLA06608-FL:18261987,Palestine Lake,REF_Lake,8.5,30.1184,-82.4092,30.1199,-82.4091,,,0.061623185,1,3,030702040401,507440,MSC873I,873I,33.4003,1351.1,13.4,26.7,0.1415,0.73,2258,0.0282,0.0526,0.0016,0.3640,0.1713,0.1182,0.0052,0.0020,0.2569," 3,731,048 "," 3,712,915 ",8.857622613,0%,LAKE,NATURAL,LAKE,1.523750082,3.130684504,1.128432567,1.426826615,-0.849319041,-0.139101847,3.353720228,-1.549284304,-1.278978677,-2.786272719,-0.438876468,-0.766132758,-0.927523274,-2.285566953,-2.707419119,-0.590297973,6.571830813,6.569715032,134188141,1
387,NLA06608-1010,Lake Zoar,PROB_Lake,8.1,41.4499,-73.2892,41.4103,-73.1941,,,0.02388717,1,1,011000051003,505740,MSC571J,571J,5.8496,1350.9,4.8,16.0,0.2442,6.08,2578,0.0408,0.2140,0.0012,0.6509,0.0222,0.0036,0.0411,0.0012,0.0250," 6,454,431 "," 3,823,325 ",39.77683521,51%,LAKE,MAN-MADE,RESERVOIR,0.767124833,3.130613791,0.684945528,1.203217774,-0.612291512,0.783898873,3.411262348,-1.389710024,-0.669536842,-2.912103253,-0.186506415,-1.654545336,-2.439044652,-1.38615408,-2.907277709,-1.602306612,6.809857978,6.582441163,122986239,1
447,NLA06608-1245,Catfish Lake,PROB_Lake,8.5,34.9333,-77.1027,34.9325,-77.1032,,,0.141371842,1,3,030203010103,511920,MSC038I,038I,30.3629,1419.0,10.8,23.2,0.2325,0.13,4612,0.0463,0.0201,0.0000,0.1876,0.0521,0.0142,0.0000,0.0397,0.6400," 3,843,245 "," 3,829,393 ",8.648127847,0%,LAKE,NATURAL,LAKE,1.482343764,3.151980004,1.031843304,1.366404288,-0.633536431,-0.873868018,3.66392323,-1.334198633,-1.696168483,-5,-0.726866553,-1.282829033,-1.846990243,-5,-1.401502285,-0.193851819,6.584698045,6.583129986,139012388,1
509,NLA06608-1487,Ford Lake,PROB_Lake,8.1,42.2159,-83.5849,42.2109,-83.5853,Not in NHD Lake Polygon,,0.975477108,0,4,040900050403,515820,MSC953I,953I,9.1926,855.4,4.0,14.9,0.2641,1.47,908,0.0998,0.5064,0.0033,0.1388,0.0010,0.0083,0.0482,0.1532,0.0410," 3,943,186 "," 3,849,126 ",17.21914202,2%,RESERVOIR,MAN-MADE,RESERVOIR,0.963437938,2.93215488,0.60196617,1.17280107,-0.578269557,0.167305721,2.958301385,-1.000802221,-0.295531651,-2.481411803,-0.857551417,-3.018530988,-2.082538831,-1.316835109,-0.814612114,-1.387124802,6.59584725,6.585362078,145334286,1
354,NLA06608-0893,Leesville Lake,PROB_Lake,8.4,40.4600,-81.1628,40.4706,-81.1907,,,0.287183881,1,5,050400010706,515050,MSC017I,017I,2.1886,1027.8,4.5,15.9,0.2661,6.35,711,0.0303,0.0602,0.0035,0.5857,0.0014,0.0214,0.1824,0.1147,0.0004," 3,980,313 "," 3,862,780 ",41.91009843,3%,RESERVOIR,MAN-MADE,RESERVOIR,0.340161831,3.011900175,0.655015767,1.202485421,-0.574955143,0.802982289,2.852054553,-1.518750645,-1.220660601,-2.460162251,-0.232342883,-2.842274128,-1.668627883,-0.738902577,-0.940443133,-3.405024386,6.599917274,6.586899997,152017536,1
589,NLA06608-1989,Cedar Creek Reservoir,PROB_Lake,10.1,42.2029,-114.8910,42.2124,-114.8908,,,0.940529418,0,17,170402130803,505620,MSC300I,300I,3.1094,350.0,-0.5,13.6,0.1880,5.18,662,0.0414,0.0059,0.0003,0.0033,0.9450,0.0036,0.0000,0.0000,0.0007," 3,875,321 "," 3,930,366 ",17.50234236,1%,RESERVOIR,MAN-MADE,RESERVOIR,0.492671706,2.54404521,-5,1.133086777,-0.725738737,0.714157685,2.82077782,-1.38345312,-2.232696177,-3.567149928,-2.486162881,-0.024567227,-2.44493405,-5,-5,-3.177983844,6.588307682,6.594432979,73649435,1
271,NLA06608-0651,Lake Purdy,PROB_Lake,8.4,33.4684,-86.6445,33.4700,-86.6465,,,0.306647252,1,3,031502020103,508760,MSC032I,032I,3.4778,1446.4,9.9,23.0,0.2675,5.79,498,0.0287,0.3253,0.0156,0.5189,0.0132,0.0272,0.0574,0.0069,0.0069," 3,892,894 "," 3,941,979 ",32.11341426,1%,RESERVOIR,MAN-MADE,RESERVOIR,0.541307101,3.16029007,0.995365336,1.361154491,-0.572720951,0.763046763,2.697095109,-1.542734319,-0.487706064,-1.808071529,-0.284886097,-1.880061127,-1.56503348,-1.241163954,-2.163804635,-2.162000709,6.590272578,6.595714342,90882825,1
102,NLA06608-0152,Fuqua,PROB_Lake,9.4,34.5944,-97.6864,34.6040,-97.6770,,,0.294962376,1,11,111303030404,505130,MSC742I,742I,3.0325,936.5,9.6,23.0,0.3017,2.35,459,0.0658,0.0333,0.0002,0.2600,0.0003,0.5496,0.0259,0.0648,0.0000," 4,393,538 "," 3,995,585 ",22.17468306,9%,RESERVOIR,MAN-MADE,RESERVOIR,0.481806538,2.971490346,0.984482314,1.361843826,-0.520438038,0.370615762,2.661985583,-1.181478994,-1.477101126,-3.754167208,-0.585034394,-3.541559115,-0.259917384,-1.586073099,-1.188567912,-5,6.642814367,6.601580408,134135469,1
91,NLA06608-0116,Cochiti Lake,PROB_Lake,10.1,35.6665,-106.3014,35.6204,-106.3110,,,0.48366759,1,13,130202010209,502920,MSC286I,286I,3.3474,318.2,3.0,20.6,0.1604,5.99,278,0.0602,0.0435,0.0002,0.0457,0.6883,0.1321,0.0006,0.0169,0.0125," 5,260,958 "," 4,062,048 ",34.23927252,26%,RESERVOIR,MAN-MADE,RESERVOIR,0.524704887,2.502647416,0.470193008,1.31320235,-0.794756009,0.777325359,2.444030493,-1.220479107,-1.361917092,-3.640670693,-1.339744113,-0.162200397,-0.87920824,-3.21470196,-1.772558289,-1.903326569,6.721064823,6.6087451,128034642,1
236,NLA06608-0523,Brant Lake,PROB_Lake,9.2,43.9237,-96.9510,43.9171,-96.9408,,,0.867245086,0,10,101702031001,507470,MSC825I,825I,8.0835,661.6,1.0,13.2,0.3486,1.34,1453,0.0673,0.0452,0.0000,0.0045,0.0000,0.0540,0.1750,0.6240,0.0299," 4,182,338 "," 4,116,060 ",9.390298706,2%,LAKE,NATURAL,LAKE,0.907599872,2.820595641,-0.016024406,1.120983358,-0.45761923,0.127906302,3.162301917,-1.171964771,-1.34458405,-5,-2.342442906,-5,-1.267734352,-0.756935948,-0.204820337,-1.523816856,6.621419101,6.614481729,130994966,1
336,NLA06608-0850,Rockport Reservoir,PROB_Lake,6.2,40.7640,-111.3908,40.7774,-111.3985,,,0.41410804,1,16,160201010404,506120,MSC871I,871I,4.3700,501.5,-1.5,13.8,0.1883,11.13,1048,0.0423,0.0236,0.0020,0.2778,0.6297,0.0000,0.0231,0.0000,0.0016," 4,251,921 "," 4,201,828 ",12.13167056,1%,LAKE,MAN-MADE,RESERVOIR,0.640481437,2.700313484,-5,1.138398174,-0.725072809,1.046584879,3.0202349,-1.373916585,-1.626986227,-2.707320979,-0.556303407,-0.200895115,-5,-1.635909072,-5,-2.796787397,6.6285852,6.623438242,72156623,1
643,NLA06608-2696,White Rock Lake,PROB_Lake,9.4,32.8367,-96.7196,32.8281,-96.7222,,,0.918011699,0,12,120301050105,504360,MSC216H,216H,7.6351,994.6,12.4,24.6,0.3024,1.62,473,0.0434,0.8813,0.0000,0.0504,0.0000,0.0176,0.0014,0.0000,0.0059," 4,042,544 "," 4,271,518 ",18.29744509,6%,RESERVOIR,MAN-MADE,RESERVOIR,0.882816265,2.997629761,1.093926072,1.391726747,-0.519350988,0.209561608,2.67448402,-1.362498122,-0.054852021,-5,-1.297979329,-5,-1.755131401,-2.847827851,-5,-2.228878541,6.60665479,6.63058221,62126299,1
720,NLA06608-R326,Diascund Creek Reservoir,REF_Lake,8.3,37.4323,-76.9065,37.4309,-76.8936,,,0.709222468,0,2,020802060602,516500,MSC620H,620H,3.3900,1163.4,8.6,20.9,0.2234,4.09,616,0.0371,0.0952,0.0007,0.6491,0.0909,0.0025,0.0052,0.0323,0.0871," 4,270,807 "," 4,332,759 ",56.9045875,1%,RESERVOIR,MAN-MADE,RESERVOIR,0.530199698,3.065732577,0.935303872,1.320662957,-0.650965449,0.612062987,2.789466148,-1.430658916,-1.021583481,-3.17681104,-0.187684478,-1.041413332,-2.601403243,-2.285512577,-1.491282556,-1.059855595,6.630509984,6.636764567,135652739,1
504,NLA06608-1465,Beltzville Lake,PROB_Lake,8.4,40.8736,-75.5809,40.8551,-75.6100,Not in NHD Lake Polygon,,0.794893784,0,2,020401060404,509410,MSC757I,757I,6.2580,1285.2,3.1,15.1,0.2104,6.16,707,0.0504,0.1105,0.0015,0.6597,0.0000,0.0000,0.1403,0.0376,0.0000," 3,480,500 "," 4,489,596 ",37.73797728,25%,RESERVOIR,MAN-MADE,RESERVOIR,0.796438959,3.108985715,0.49792541,1.178578976,-0.676898165,0.789665814,2.849254303,-1.297831416,-0.956719086,-2.817453857,-0.180639809,-5,-5,-0.85284213,-1.425095981,-5,6.541641662,6.652207238,120023044,1
363,NLA06608-0927,Pelican Lake,PROB_Lake,10.1,40.1926,-109.6840,40.1983,-109.6854,Not in NHD Lake Polygon,,0.835193639,0,14,140600010605,506240,MSC922I,922I,11.0551,189.1,0.0,17.6,0.2793,1.63,146,0.0642,0.0341,0.0010,0.0005,0.4633,0.0245,0.3355,0.0000,0.0769," 4,529,229 "," 4,529,227 ",12.58569903,0%,LAKE,NATURAL,LAKE,1.043562243,2.276680959,-5,1.244763032,-0.553920438,0.212472097,2.165543729,-1.192792045,-1.466647627,-2.991158293,-3.287108763,-0.334136204,-1.610947052,-0.474319731,-5,-1.114193717,6.656024272,6.656024058,65994987,1
