"Source_ID","Site_ID","Site_Name","Flux_Name","Date_start","Date_end","Aggregated_Space","Aggregated_Time","Diffusive_CH4_Flux_Min","Diffusive_CH4_Flux_Max","Diffusive_CH4_Flux_Mean","Diffusive_CH4_Flux_SD","Diffusive_CH4_Flux_Median","SampleCount_Diffusive","Diff_Method","Eb_CH4_Flux_Min","Eb_CH4_Flux_Max","Eb_CH4_Flux_Mean","Eb_CH4_Flux_SD","Eb_CH4_Flux_Median","SampleCount_Eb","Eb_Method","Total_CH4_Flux_Min","Total_CH4_Flux_Max","Total_CH4_Flux_Mean","Total_CH4_Flux_SD","Total_CH4_Flux_Median","Total_Method","CO2_Flux_Min","CO2_Flux_Max","CO2_Flux_Mean","CO2_Flux_SD","CO2_Flux_Median","CO2_Flux_Method","N2O_Flux_Min","N2O_Flux_Max","N2O_Flux_Mean","N2O_Flux_SD","N2O_Flux_Median","k_Method","k_ref","Comments","new_Diffusive_CH4_Flux_unit","new_Eb_CH4_Flux_unit","new_Total_CH4_Flux_unit","new_CO2_Flux_unit","new_N2O_Flux_unit","orig_Diffusive_CH4_Flux_unit","orig_Eb_CH4_Flux_unit","orig_Total_CH4_Flux_unit","orig_CO2_Flux_unit","orig_N2O_Flux_unit"
12445,12793,"Struptjarn In1","Struptjarn In1 18",2020-03-28,2020-03-28,"No","No",NA,NA,0.013179774,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.146272,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 16",2020-04-13,2020-04-13,"No","No",NA,NA,-0.010599907,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.56622087,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 4",2020-04-30,2020-04-30,"No","No",NA,NA,-999999,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flux = BDL added post-hoc (they were not omitted from the original author dataset) and correspond to concentrations reported as BDL","mmol m-2 d-1",NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,NA,NA
12445,12793,"Struptjarn In1","Struptjarn In1 21",2020-05-15,2020-05-15,"No","No",NA,NA,0.276955956,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.6803902,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 19",2020-05-31,2020-05-31,"No","No",NA,NA,0.012965553,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.82673046,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 20",2020-06-13,2020-06-13,"No","No",NA,NA,0.033429956,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.9254297,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 29",2020-06-26,2020-06-26,"No","No",NA,NA,0.04723346,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.80163376,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 5",2020-07-10,2020-07-10,"No","No",NA,NA,-999999,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flux = BDL added post-hoc (they were not omitted from the original author dataset) and correspond to concentrations reported as BDL","mmol m-2 d-1",NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,NA,NA
12445,12793,"Struptjarn In1","Struptjarn In1 41",2020-08-07,2020-08-07,"No","No",NA,NA,0.073057681,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.21217348,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 58",2020-08-21,2020-08-21,"No","No",NA,NA,1.288371502,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.78846228,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 24",2020-09-06,2020-09-06,"No","No",NA,NA,0.073901846,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.961683,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 33",2020-09-16,2020-09-16,"No","No",NA,NA,0.09541525,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.19252559,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 6",2020-10-02,2020-10-02,"No","No",NA,NA,-999999,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flux = BDL added post-hoc (they were not omitted from the original author dataset) and correspond to concentrations reported as BDL","mmol m-2 d-1",NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,NA,NA
12445,12793,"Struptjarn In1","Struptjarn In1 37",2020-03-21,2020-03-21,"No","No",NA,NA,0.023059664,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.91390848,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 27",2020-04-18,2020-04-18,"No","No",NA,NA,2.268884192,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2263.128358,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 7",2020-05-07,2020-05-07,"No","No",NA,NA,-999999,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flux = BDL added post-hoc (they were not omitted from the original author dataset) and correspond to concentrations reported as BDL","mmol m-2 d-1",NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,NA,NA
12445,12793,"Struptjarn In1","Struptjarn In1 35",2020-05-21,2020-05-21,"No","No",NA,NA,0.088571765,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.96176929,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 32",2020-06-04,2020-06-04,"No","No",NA,NA,0.036577632,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.27776001,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 30",2020-06-18,2020-06-18,"No","No",NA,NA,0.025140409,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.27072331,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 44",2020-07-02,2020-07-02,"No","No",NA,NA,0.528380991,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.5422086,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 28",2020-07-16,2020-07-16,"No","No",NA,NA,0.036409904,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.97960369,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 51",2020-07-30,2020-07-30,"No","No",NA,NA,0.090470037,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.60313868,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 47",2020-08-13,2020-08-13,"No","No",NA,NA,0.214183944,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.24596262,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 46",2020-08-27,2020-08-27,"No","No",NA,NA,0.076839598,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.65584413,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 50",2020-09-10,2020-09-10,"No","No",NA,NA,0.197777274,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.97051243,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 49",2020-09-24,2020-09-24,"No","No",NA,NA,0.685213561,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.48565039,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 34",2020-10-08,2020-10-08,"No","No",NA,NA,0.053635997,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.71344939,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 14",2020-03-11,2020-03-11,"No","No",NA,NA,-0.036476478,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.3048881,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 22",2020-03-26,2020-03-26,"No","No",NA,NA,0.143226849,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.5720003,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 15",2020-04-22,2020-04-22,"No","No",NA,NA,-0.076423255,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.805533,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 8",2020-04-28,2020-04-28,"No","No",NA,NA,-0.048567759,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.37415412,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 9",2020-05-09,2020-05-09,"No","No",NA,NA,-0.020264466,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1406923,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 10",2020-05-12,2020-05-12,"No","No",NA,NA,-0.040709629,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.54776571,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 11",2020-05-27,2020-05-27,"No","No",NA,NA,-0.057513222,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.5281758,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 12",2020-06-10,2020-06-10,"No","No",NA,NA,-0.021413354,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.97909497,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 36",2020-06-24,2020-06-24,"No","No",NA,NA,0.040149874,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.27514633,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 45",2020-07-08,2020-07-08,"No","No",NA,NA,0.012283852,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.017020813,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 57",2020-07-22,2020-07-22,"No","No",NA,NA,0.174322379,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.82394484,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 59",2020-08-05,2020-08-05,"No","No",NA,NA,8.737218669,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.02287996,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 54",2020-08-19,2020-08-19,"No","No",NA,NA,0.372226124,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.06098181,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 40",2020-09-02,2020-09-02,"No","No",NA,NA,0.021055457,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.93408931,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 52",2020-09-16,2020-09-16,"No","No",NA,NA,0.046517057,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.065049134,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 53",2020-09-30,2020-09-30,"No","No",NA,NA,0.072844646,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.44529361,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 25",2020-11-03,2020-11-03,"No","No",NA,NA,0.233938583,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.6964712,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 13",2020-03-26,2020-03-26,"No","No",NA,NA,-0.001458746,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.126443576,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 55",2020-04-13,2020-04-13,"No","No",NA,NA,5.998726933,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.9496687,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 42",2020-04-27,2020-04-27,"No","No",NA,NA,1.054475254,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.0930913,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 56",2020-05-11,2020-05-11,"No","No",NA,NA,2.105671007,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.91254426,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
12445,12793,"Struptjarn In1","Struptjarn In1 1",2020-05-27,2020-05-27,"No","No",NA,NA,-999999,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flux = BDL added post-hoc (they were not omitted from the original author dataset) and correspond to concentrations reported as BDL","mmol m-2 d-1",NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,NA,NA
12445,12793,"Struptjarn In1","Struptjarn In1 2",2020-06-09,2020-06-09,"No","No",NA,NA,-999999,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flux = BDL added post-hoc (they were not omitted from the original author dataset) and correspond to concentrations reported as BDL","mmol m-2 d-1",NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,NA,NA
12445,12793,"Struptjarn In1","Struptjarn In1 31",2020-06-23,2020-06-23,"No","No",NA,NA,0.011473967,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.96111376,NA,NA,"conc+k",NA,NA,NA,NA,NA,"other","Wallin et al. 2011","k estimated for individual reaches across a range of Q from via multiple chamber measurements + propane injections","mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA
